respondent_id,h1n1_vaccine
29464,0.16437617369350932
29465,0.014086819107728518
29466,0.03270811513297123
29467,0.3332115316910231
29468,0.04222768549804164
29469,0.24871195299545054
29470,0.036567435268345536
29471,0.6144541655593803
29472,0.019680093621670114
29473,0.04303598592595126
29474,0.17340950741591804
29475,0.669687717795889
29476,0.02589493813109981
29477,0.026180641032888075
29478,0.04736241617836636
29479,0.11020174849640181
29480,0.22758000483044974
29481,0.2062253598379631
29482,0.3243863809652189
29483,0.05978047963265349
29484,0.2302968352523998
29485,0.4257925299242519
29486,0.8054441824774456
29487,0.08691528495789846
29488,0.2781348754122603
29489,0.009313204215463418
29490,0.11234190228806863
29491,0.24259957022090345
29492,0.8355035572733522
29493,0.013701464131308924
29494,0.07221225017700007
29495,0.6676782834572853
29496,0.024021965394070796
29497,0.022202657262121218
29498,0.6889574830233891
29499,0.07372103237555235
29500,0.07608914176005337
29501,0.007924193800845554
29502,0.28726165716727964
29503,0.17722685391194135
29504,0.7341903519103515
29505,0.04416948651061718
29506,0.009792296161199547
29507,0.011446287841529562
29508,0.19710201695659052
29509,0.021613513598714468
29510,0.13171984013290794
29511,0.16616932722767325
29512,0.1251706532554286
29513,0.1631359667750919
29514,0.11682873909841755
29515,0.10232214652440358
29516,0.20368402112314835
29517,0.07316745249077587
29518,0.03187355190093654
29519,0.04225981096270601
29520,0.04057255255731499
29521,0.005214118058227411
29522,0.1145809055897149
29523,0.1373068120649379
29524,0.12666019284018018
29525,0.03057645622113457
29526,0.026103518633028858
29527,0.09846884842257395
29528,0.484703657233041
29529,0.6484258390913367
29530,0.29690357773693316
29531,0.08789725525158346
29532,0.04176203687381852
29533,0.09173870981703304
29534,0.06307774240539513
29535,0.06810650711609197
29536,0.05165333855998867
29537,0.38211510888833367
29538,0.07265873133891251
29539,0.05062687025040834
29540,0.1008539517129255
29541,0.09728838801532987
29542,0.07156288809792552
29543,0.02515865517801103
29544,0.7186120291045316
29545,0.12266574188595254
29546,0.3655804575071127
29547,0.17054923988145682
29548,0.061539597332178356
29549,0.10589722634228274
29550,0.01574627896826595
29551,0.058432461224976466
29552,0.23360522018378566
29553,0.3465373372252858
29554,0.19011534015233972
29555,0.5627353739636797
29556,0.3492461386849477
29557,0.2624858389896033
29558,0.10023904113367792
29559,0.06972274886285167
29560,0.35970514090453926
29561,0.0034229329040607608
29562,0.26802077336835184
29563,0.04573591345372123
29564,0.4219560391394013
29565,0.15667001724530596
29566,0.19666356896824708
29567,0.12194458470564003
29568,0.11263038770569499
29569,0.10955941247447985
29570,0.06049143880287253
29571,0.20741838672953772
29572,0.755230195892638
29573,0.6220237253017212
29574,0.26582839807005626
29575,0.08086621978268665
29576,0.22196311847822495
29577,0.6673481295916858
29578,0.06590547201199043
29579,0.07468841073141963
29580,0.013708891887490951
29581,0.7903257127427424
29582,0.41544981930856534
29583,0.7730113233505665
29584,0.07617895549473183
29585,0.18178917446198575
29586,0.721489938114907
29587,0.13364689871486962
29588,0.04687586411658639
29589,0.1268733022019886
29590,0.02345436652656295
29591,0.14545889589441346
29592,0.30256756518441974
29593,0.07837052636916604
29594,0.09947680958038582
29595,0.36060178658357583
29596,0.10630850305257566
29597,0.11608421320025758
29598,0.004927475410263864
29599,0.09343170051478077
29600,0.07109207080565584
29601,0.9691603802843509
29602,0.4186133372128165
29603,0.22894586646352605
29604,0.03829563719211486
29605,0.03472663022239237
29606,0.07027693251176291
29607,0.024379093877231254
29608,0.15021806500692353
29609,0.06658501108000117
29610,0.06560253435724835
29611,0.017781960909209697
29612,0.02382887706017348
29613,0.377880604077941
29614,0.02531718907421666
29615,0.44428219807268016
29616,0.12671162852523005
29617,0.7025988920670353
29618,0.0791229322615022
29619,0.3043612722202433
29620,0.69128530255175
29621,0.21443987445228557
29622,0.06761419456465828
29623,0.5510967492926061
29624,0.011705999644703695
29625,0.36953198319368435
29626,0.04335702130948635
29627,0.0359968199668642
29628,0.19410841583240643
29629,0.15937273236384256
29630,0.023309264748491845
29631,0.12378699288637725
29632,0.38242572383334766
29633,0.060370025451483324
29634,0.7352645646681302
29635,0.01296725783674901
29636,0.009810804683960986
29637,0.34632223876855167
29638,0.14536114415527818
29639,0.32917423637826176
29640,0.007839985267410041
29641,0.29146743010155
29642,0.4995473995078596
29643,0.18521521039489305
29644,0.36365298437649135
29645,0.6707881920476075
29646,0.12900148113769264
29647,0.8666555797943819
29648,0.35993545821619394
29649,0.0756520536771769
29650,0.20356971528545115
29651,0.0972427691162888
29652,0.15893212778007623
29653,0.12854786457144812
29654,0.04185087297339614
29655,0.10501035194163164
29656,0.09106430459739163
29657,0.22513254303463764
29658,0.05940108276229522
29659,0.010674440538399705
29660,0.033106402044686976
29661,0.03791193980848524
29662,0.5739270415492889
29663,0.26673982173036676
29664,0.010999049294924054
29665,0.10649563971243285
29666,0.013483798874417837
29667,0.09902697463658543
29668,0.26170185952910385
29669,0.021809568643363912
29670,0.08295884619071443
29671,0.036405363018998896
29672,0.04114898199496365
29673,0.3091584691280802
29674,0.17600976849786484
29675,0.24478713186305837
29676,0.11586955786477637
29677,0.2811083829281688
29678,0.1671313946247934
29679,0.018551371406041215
29680,0.761105515552534
29681,0.01154665640116641
29682,0.1706384557819936
29683,0.09668421283293234
29684,0.2538759296403117
29685,0.8232575941870882
29686,0.11206179856994307
29687,0.23565455735837268
29688,0.24820754116110372
29689,0.028390614918516556
29690,0.30062681765741067
29691,0.8797626593133241
29692,0.1629635088935011
29693,0.12930115545692134
29694,0.01593595015639643
29695,0.37379881132807524
29696,0.1660548085239098
29697,0.03294342901464406
29698,0.10624161783607425
29699,0.260253098727247
29700,0.25033057992661384
29701,0.238082477462517
29702,0.039963271128409
29703,0.21122308033374615
29704,0.02056979590621912
29705,0.21150090886132394
29706,0.0803914558618618
29707,0.14169686875172335
29708,0.4548255312083821
29709,0.16982181868122614
29710,0.0886157340844748
29711,0.06303701276577674
29712,0.10275448271628781
29713,0.4880181083934422
29714,0.23909999957804046
29715,0.09786345731283828
29716,0.4634812697472403
29717,0.006546733170880179
29718,0.04821493467350306
29719,0.6273979546321342
29720,0.8278290735948441
29721,0.0348239429293375
29722,0.17212884726212513
29723,0.05727724230345907
29724,0.2428570811435929
29725,0.20059895332887867
29726,0.09714444644229625
29727,0.44488396158541693
29728,0.053480566840040336
29729,0.005220279440734883
29730,0.08142286454051523
29731,0.10117296096429107
29732,0.10562134969624822
29733,0.1744798919073394
29734,0.1460899157786971
29735,0.27444051409628434
29736,0.3967114381515484
29737,0.03001444978006801
29738,0.04696815429086427
29739,0.04769077468305856
29740,0.19864463600311613
29741,0.4729983397537801
29742,0.06867277271259024
29743,0.0533974364568713
29744,0.019722353082263184
29745,0.09014284966996479
29746,0.014398035348519888
29747,0.07013254575339058
29748,0.019741931807336046
29749,0.07135656004323607
29750,0.064468016573727
29751,0.14483901423622594
29752,0.42074600982529337
29753,0.21998577360638652
29754,0.017046108236671596
29755,0.024803231608571185
29756,0.8368835362349041
29757,0.37972671320990187
29758,0.05138657343059875
29759,0.06266647534730939
29760,0.04994009495656887
29761,0.08405169819171926
29762,0.12149328464831965
29763,0.15738182438180418
29764,0.7589680100122137
29765,0.034306884005794354
29766,0.05041054333918687
29767,0.0801131299700023
29768,0.22169023509677976
29769,0.9057692378413403
29770,0.18781946223334905
29771,0.6711507117164535
29772,0.13276146517187265
29773,0.1368077303725765
29774,0.36092681757875467
29775,0.2633859701871459
29776,0.21717500530123132
29777,0.06749503457981634
29778,0.5091340615280829
29779,0.04066640725093988
29780,0.3010590771121111
29781,0.03629065934130109
29782,0.21413241040663616
29783,0.3301579933670172
29784,0.013445005098945284
29785,0.35232529334721147
29786,0.17440185078178622
29787,0.15203384028993966
29788,0.9147872662959453
29789,0.81194376545193
29790,0.03579928925824801
29791,0.08566097349705457
29792,0.829975151993893
29793,0.07263447357736962
29794,0.04700043854630122
29795,0.08670325779504086
29796,0.05550714168111863
29797,0.389925310096572
29798,0.18210764048582312
29799,0.06275599911065742
29800,0.07259286133048178
29801,0.6891941974641907
29802,0.04972877665106636
29803,0.21907287412861678
29804,0.5814546223667414
29805,0.20410939766589126
29806,0.01830669961445895
29807,0.771016933744536
29808,0.011308515499332901
29809,0.024118194040221447
29810,0.09933243064013828
29811,0.05892082442363058
29812,0.06276889402602578
29813,0.16746695823789778
29814,0.2672998788053459
29815,0.1824648844783726
29816,0.06504837445407574
29817,0.10750425289016656
29818,0.3067116493891599
29819,0.21274799363787683
29820,0.11990316988065462
29821,0.12337276035271012
29822,0.13743881482995898
29823,0.2309346218104535
29824,0.10493619066868601
29825,0.09238548583732727
29826,0.1500490623854573
29827,0.13989391844767904
29828,0.5755691399504124
29829,0.09854998830283722
29830,0.16846793619227338
29831,0.07238330155968269
29832,0.43985042714301154
29833,0.6289378741243581
29834,0.020559594557362143
29835,0.6806355935352412
29836,0.1539103523675749
29837,0.09585544486445957
29838,0.21520061951127065
29839,0.19291180993173593
29840,0.30907062929814877
29841,0.40651415388119205
29842,0.08624954647511791
29843,0.19402183554108068
29844,0.07763787996833156
29845,0.46472850959355333
29846,0.008036136565132496
29847,0.015481114364564006
29848,0.024853388491604064
29849,0.09200500025328039
29850,0.7262660220783062
29851,0.160703433521483
29852,0.22623557935177693
29853,0.014025975834002856
29854,0.30889258884347803
29855,0.2040703017056307
29856,0.41487415404198297
29857,0.12328409148831136
29858,0.2855628254859832
29859,0.5802646378990176
29860,0.08691811026893483
29861,0.17913630503817907
29862,0.09814914356593986
29863,0.17004072982549873
29864,0.8638939669815218
29865,0.05118658238275311
29866,0.061665979677844075
29867,0.15723666835017167
29868,0.10803944278958513
29869,0.8520599356070975
29870,0.033740314524253516
29871,0.16642059210514865
29872,0.09177868932507986
29873,0.10019328214503434
29874,0.06256291640038755
29875,0.3140965293722795
29876,0.0688387552136205
29877,0.07461667215912005
29878,0.48544533966320624
29879,0.44166027299266986
29880,0.036306245834355905
29881,0.5034008107678223
29882,0.2941676560300923
29883,0.3558001621547522
29884,0.15738547125969704
29885,0.07355251534966252
29886,0.2927428168901651
29887,0.9190807319372052
29888,0.061750600227480835
29889,0.007892899752133819
29890,0.10473988029016286
29891,0.034642448938081584
29892,0.4554014163379455
29893,0.1187988612095923
29894,0.07818152417630847
29895,0.05455609036796725
29896,0.02829181535585904
29897,0.02002945779625716
29898,0.05617308177755753
29899,0.030079621778149136
29900,0.8338208535663574
29901,0.2416680677648528
29902,0.17752689721879655
29903,0.032132324442252384
29904,0.1155541515065583
29905,0.11655367883690265
29906,0.39620101297418236
29907,0.017004928771704144
29908,0.40862619313537074
29909,0.0024152132260568775
29910,0.5829232833726861
29911,0.04917616599124153
29912,0.1865258542542992
29913,0.6025925444298055
29914,0.6218895778519716
29915,0.14005030891854856
29916,0.06990558990927777
29917,0.04921453345005084
29918,0.35825484278561237
29919,0.06748036705395506
29920,0.5714402207717038
29921,0.20645842968886133
29922,0.8485217552606032
29923,0.22952406607580603
29924,0.35328269143319085
29925,0.018183646918898334
29926,0.29480572534689065
29927,0.36239726495309893
29928,0.04703208531424394
29929,0.06716060646851713
29930,0.12123387324248752
29931,0.4879593719600445
29932,0.05005315189165195
29933,0.1375068961469692
29934,0.1796859022520095
29935,0.9172466089792185
29936,0.17691860651286562
29937,0.5448420851338828
29938,0.5970551627717794
29939,0.1682961827166338
29940,0.09691010939321695
29941,0.39453715886952123
29942,0.4921858024563713
29943,0.5189032961752658
29944,0.13524389930795264
29945,0.2844437854407313
29946,0.15273771558740992
29947,0.026238122274019785
29948,0.006708283620878504
29949,0.23690510410391435
29950,0.5979592030334521
29951,0.23233292486179746
29952,0.46506707535490255
29953,0.0284033189591665
29954,0.05676457886845632
29955,0.17223386594605714
29956,0.43150679135764664
29957,0.018717585145364587
29958,0.2647927390845662
29959,0.037707841266900397
29960,0.05413929108056915
29961,0.018720855663617995
29962,0.41509618653837194
29963,0.49704285450278346
29964,0.01099581139561656
29965,0.05073346775408001
29966,0.041441613719495625
29967,0.20422611137556168
29968,0.11057812714448167
29969,0.2664803680202859
29970,0.3321346554024478
29971,0.14802191773706225
29972,0.034532630708098054
29973,0.028067450559685455
29974,0.6300819249252213
29975,0.10270829681439494
29976,0.15472804355942696
29977,0.09752150685368031
29978,0.2786685408206694
29979,0.04867760490338262
29980,0.49285529958527347
29981,0.28471674542179193
29982,0.06966350122385355
29983,0.1350064625779656
29984,0.043662929460895075
29985,0.11465072590720375
29986,0.8965549360868404
29987,0.04294579404960529
29988,0.19484847437717495
29989,0.08556120676539791
29990,0.039294418047141996
29991,0.05300719823112779
29992,0.05226171219239652
29993,0.09274980555663091
29994,0.09453806387591973
29995,0.12525772372275482
29996,0.04346948875019212
29997,0.4206525208822441
29998,0.08815942199846073
29999,0.5457286678630954
30000,0.21208288624468574
30001,0.5001118740496017
30002,0.35141298080681105
30003,0.7228854230167739
30004,0.2538950249860663
30005,0.35971461937851884
30006,0.07800661649207297
30007,0.08455704602670074
30008,0.10769531280739947
30009,0.32881700797231506
30010,0.14249600111042676
30011,0.049227722791440706
30012,0.38850471434264433
30013,0.024541534553760257
30014,0.051930153621235944
30015,0.10611773091916632
30016,0.16441697380998574
30017,0.34055542710772363
30018,0.05227566097247655
30019,0.42605651942933676
30020,0.07808135835024146
30021,0.10493022890314031
30022,0.07386270776548218
30023,0.19222369019135005
30024,0.14052979163346807
30025,0.01940537330539519
30026,0.34124879841468103
30027,0.07576392971451165
30028,0.26739463844662004
30029,0.11900177420778894
30030,0.03757015193204858
30031,0.09790958071976227
30032,0.038281797890227016
30033,0.04351957909620887
30034,0.4777154074198512
30035,0.07963361781614907
30036,0.0352920127523515
30037,0.1930326299930119
30038,0.015501496462963584
30039,0.08839740242656349
30040,0.025976799488352503
30041,0.04933748278579457
30042,0.09654982645675056
30043,0.061384252812823
30044,0.07116126876356961
30045,0.11237056908629299
30046,0.2094706347914286
30047,0.4288411953711935
30048,0.04285752343290414
30049,0.05281939027996456
30050,0.6049278828834189
30051,0.008943554375574722
30052,0.2165446949873997
30053,0.19543478748709864
30054,0.34933544848565784
30055,0.49528583906778145
30056,0.03796754576694363
30057,0.014199132767430754
30058,0.748035973226468
30059,0.0820791020818131
30060,0.23809703138302618
30061,0.056615190248229086
30062,0.2369909595252903
30063,0.08333335365466331
30064,0.04001923914565648
30065,0.12371301430260616
30066,0.06718482267762467
30067,0.18232929500274625
30068,0.3741540271128531
30069,0.03490326928850849
30070,0.06903941475329312
30071,0.8461727430413875
30072,0.11890327669607265
30073,0.09822913312719939
30074,0.5511130951468366
30075,0.29781856005670326
30076,0.056880225886256394
30077,0.2260570659857202
30078,0.03490465720381898
30079,0.165875760255375
30080,0.33201450861288734
30081,0.8072373080935675
30082,0.16000782082094428
30083,0.1559076788785415
30084,0.3117834420953504
30085,0.07941722929548033
30086,0.06834282859531263
30087,0.21490694912906802
30088,0.14522920325906896
30089,0.11415327915317257
30090,0.07453474669326748
30091,0.8204260914999517
30092,0.018267447267025175
30093,0.36762142671074743
30094,0.05260170925438026
30095,0.1520950536570049
30096,0.09300391056393058
30097,0.35463656236587066
30098,0.12614164944633074
30099,0.04516520540187482
30100,0.05256738537945806
30101,0.045537148349977914
30102,0.06292413958352083
30103,0.16745094083204615
30104,0.7617751443734273
30105,0.014790073372922182
30106,0.5140057134631267
30107,0.49569493559459216
30108,0.07673238668646987
30109,0.027882134458927996
30110,0.21604944029349193
30111,0.145909056436806
30112,0.21207294611507463
30113,0.03568303746203373
30114,0.13367070975327802
30115,0.7806705804380805
30116,0.15256974393758135
30117,0.11229445902732708
30118,0.30440378956918485
30119,0.13994379851657482
30120,0.4089429839575416
30121,0.06401113909434175
30122,0.014865663310842317
30123,0.33781040156137476
30124,0.5966623589073854
30125,0.1604240277751391
30126,0.015399156266534875
30127,0.26151845495168996
30128,0.5680848123024989
30129,0.2519565950482548
30130,0.16068464142182826
30131,0.08979197012268293
30132,0.02417355187582516
30133,0.02148360851530503
30134,0.07461604044100435
30135,0.24231863437066428
30136,0.07453754499821046
30137,0.07140920034621079
30138,0.10067565940101668
30139,0.28887654846677835
30140,0.015117967783580367
30141,0.08177771557204119
30142,0.7000093308649803
30143,0.07185100256626357
30144,0.6002941947467193
30145,0.1437785961508589
30146,0.03512723472511706
30147,0.22844103483159522
30148,0.13354346469598136
30149,0.14826535041307404
30150,0.8221727917283921
30151,0.918546512805926
30152,0.17293832732683123
30153,0.1014164223835077
30154,0.21294468544686573
30155,0.48196477334730525
30156,0.09536049305371508
30157,0.5081525680921263
30158,0.5565334000457484
30159,0.23076453041908224
30160,0.7602374828605236
30161,0.08151937431212536
30162,0.10719356142020837
30163,0.05901359593916425
30164,0.8988624410617415
30165,0.14582365572379513
30166,0.06904804327226667
30167,0.06684740669785919
30168,0.10962880903061947
30169,0.010476137778353546
30170,0.3950528462782996
30171,0.05217179112524577
30172,0.720615757917714
30173,0.2808201830779252
30174,0.5401477531353859
30175,0.18750686414103312
30176,0.16213196921920262
30177,0.22682829952190542
30178,0.05026453016443916
30179,0.08316632113824403
30180,0.2030101082383133
30181,0.1176247047250436
30182,0.6894081319647216
30183,0.8235204160250594
30184,0.1550181978961573
30185,0.11904561391951818
30186,0.1463627494332066
30187,0.2087310650734634
30188,0.6035444889056936
30189,0.017977876953668825
30190,0.04027611788447721
30191,0.02131875533438549
30192,0.04443917054101375
30193,0.18225029614272178
30194,0.06265465753637452
30195,0.14967717737104125
30196,0.794065532087045
30197,0.3603656768792432
30198,0.13883742704704316
30199,0.19531718335826778
30200,0.5528650111066022
30201,0.06285594471692603
30202,0.11837190174161696
30203,0.7564843204083144
30204,0.17006571372593932
30205,0.03989349371138926
30206,0.2035266157959844
30207,0.5004830544642078
30208,0.13986667302782815
30209,0.02971881158286072
30210,0.0735155824286291
30211,0.002563382939613871
30212,0.0915615201394119
30213,0.10623422067845055
30214,0.04867403855491164
30215,0.19984290963239654
30216,0.41693045416971886
30217,0.8368863061559461
30218,0.05728472166361511
30219,0.06452312908574301
30220,0.06365420427823379
30221,0.06566237509708622
30222,0.06080124322147673
30223,0.73707195560649
30224,0.12588961338865823
30225,0.010136715501187108
30226,0.14895381697174864
30227,0.13351787582003774
30228,0.06342098671624222
30229,0.15724146964939892
30230,0.16000673005483093
30231,0.059187412166629934
30232,0.006496136649189531
30233,0.22972321295381
30234,0.22577458991569896
30235,0.13647433849760182
30236,0.3662193395557388
30237,0.06880530974668908
30238,0.1199076670673523
30239,0.1436765397032902
30240,0.0760826129861646
30241,0.16059942610928885
30242,0.2274314543101178
30243,0.24906199406022161
30244,0.06564734584316358
30245,0.03495172657511405
30246,0.03209529441093867
30247,0.04559134263555198
30248,0.5293690450881002
30249,0.7124860435427222
30250,0.19355229034324212
30251,0.07733714316183857
30252,0.156418432876304
30253,0.30597630124638886
30254,0.1320579484078382
30255,0.2658129348588601
30256,0.5825481182848049
30257,0.052015979622981726
30258,0.29832510582234933
30259,0.05961204839226641
30260,0.2679926311644896
30261,0.12020466087300774
30262,0.22659243743889612
30263,0.04183535638713134
30264,0.13680920574135705
30265,0.03396716805292587
30266,0.011717398478461783
30267,0.03644424825736022
30268,0.10224616516584557
30269,0.03158375854436944
30270,0.055424006131830045
30271,0.08151377849630137
30272,0.11318957532457559
30273,0.6990532847825033
30274,0.6853879331327084
30275,0.02895591417625471
30276,0.06754379262476069
30277,0.04103169386901244
30278,0.008156124293318788
30279,0.3314507114889686
30280,0.7409725164156693
30281,0.01953245168184938
30282,0.10501199843377357
30283,0.08608562549664006
30284,0.04867784249506729
30285,0.03582218817104214
30286,0.06438867409778697
30287,0.08027007008038518
30288,0.24238854296343723
30289,0.07905402145442975
30290,0.0286047774230694
30291,0.02581362893801313
30292,0.3886887768218604
30293,0.24984245648982786
30294,0.6808920409376493
30295,0.05444538800550803
30296,0.44532032742275646
30297,0.022118929801360442
30298,0.10242813866923112
30299,0.07574418569175081
30300,0.3989842305951322
30301,0.2949465868104341
30302,0.13792177044942971
30303,0.9840467459477822
30304,0.1064368084426689
30305,0.03955250461301364
30306,0.22751022718202307
30307,0.7901840127665363
30308,0.18042675801978686
30309,0.07996664882812457
30310,0.669316476846644
30311,0.028440486517347645
30312,0.2090345833739974
30313,0.09079038096098942
30314,0.023815029814285172
30315,0.03450613030201132
30316,0.37696643119132833
30317,0.18988653826617394
30318,0.0966628438490168
30319,0.05561205848349417
30320,0.4153143118501093
30321,0.06792818050715842
30322,0.04094085110287946
30323,0.3856317455120355
30324,0.09179950382938519
30325,0.002974695813349438
30326,0.03668034722042821
30327,0.11646358942726051
30328,0.2223215145825879
30329,0.021523321742902328
30330,0.07119446250650507
30331,0.23051715180104843
30332,0.052741753300944466
30333,0.03601245987909506
30334,0.17559001863702184
30335,0.6291442262845774
30336,0.038548963951872926
30337,0.8410176937827323
30338,0.3560988275784694
30339,0.5137731866619917
30340,0.21050580760984583
30341,0.6926220991318436
30342,0.4432059166610694
30343,0.11580686579350809
30344,0.7076698499400096
30345,0.09667903244487129
30346,0.08585381593224976
30347,0.1101810062827005
30348,0.0833469055705833
30349,0.29472281148407936
30350,0.3677967761234245
30351,0.12108592981167782
30352,0.026410715289958406
30353,0.21635735047241295
30354,0.10615446282716648
30355,0.04192017394656992
30356,0.09901714706116145
30357,0.08884734775805643
30358,0.7436671041289882
30359,0.08346038502196199
30360,0.5680434183141874
30361,0.08648525121288408
30362,0.1943523091837146
30363,0.2232082022027061
30364,0.3233846081909153
30365,0.010166103308594476
30366,0.06957159603436838
30367,0.7604321082487345
30368,0.08888824277109111
30369,0.07616447306565823
30370,0.5471560023232193
30371,0.101383914377335
30372,0.07833075592397529
30373,0.06954295416527694
30374,0.389935410539121
30375,0.07474491471320777
30376,0.2344798600092014
30377,0.07786173327323496
30378,0.7780987089122858
30379,0.49061621406644934
30380,0.09354056408268611
30381,0.03198866811427869
30382,0.39804584249384883
30383,0.30630612477368696
30384,0.1023093177520797
30385,0.3598886489944557
30386,0.3266673779947548
30387,0.5813114223560685
30388,0.03022769510379764
30389,0.4005541040078123
30390,0.017681245638208734
30391,0.7795675552539238
30392,0.49897739911402533
30393,0.1309190842956681
30394,0.09657076174303782
30395,0.10854291122110461
30396,0.16394763623491912
30397,0.13029519513804616
30398,0.7357355910567175
30399,0.23522272241721487
30400,0.06142385091475761
30401,0.04887577999829638
30402,0.04266849818446208
30403,0.3177367124513439
30404,0.437695422141679
30405,0.05051655685431525
30406,0.08409374888733687
30407,0.06337254009130647
30408,0.08844295451935709
30409,0.3815573345293817
30410,0.291111709554427
30411,0.2831426397409327
30412,0.5075985042659333
30413,0.01564578865845231
30414,0.009747058407868497
30415,0.3311927373100327
30416,0.04284513102443571
30417,0.10442505696280503
30418,0.03398967436203457
30419,0.06214682837394006
30420,0.048311818259649204
30421,0.213791647953744
30422,0.05090161784358843
30423,0.04286982638817407
30424,0.026818940585027047
30425,0.8715808051488324
30426,0.7707477793400467
30427,0.7266102400000439
30428,0.18863967252960198
30429,0.13388151926594274
30430,0.12225910191523891
30431,0.027121424881509874
30432,0.29434199511709563
30433,0.2896664039434114
30434,0.03828215361192838
30435,0.13681025014949225
30436,0.1582241354305337
30437,0.619712384511897
30438,0.11889463011013902
30439,0.14396112914324308
30440,0.5210603359078312
30441,0.4648492739872527
30442,0.5184735498261615
30443,0.08144480747641678
30444,0.024691780005238154
30445,0.20352226655221786
30446,0.050498695607582224
30447,0.08476764404162362
30448,0.0782233724495233
30449,0.1422777140500517
30450,0.38797460004660517
30451,0.1362340367572064
30452,0.12227566941263321
30453,0.11051787669634534
30454,0.17448121878053238
30455,0.5509934348930426
30456,0.3683013821557238
30457,0.0315540813234915
30458,0.17885680209355626
30459,0.05405208917371233
30460,0.3707422054193711
30461,0.2997028810381595
30462,0.01622305803708153
30463,0.07282515249341251
30464,0.3177056647385646
30465,0.12257842540073449
30466,0.09560177526789644
30467,0.11883925184099879
30468,0.05569257896273827
30469,0.13478820721162021
30470,0.038304896936386855
30471,0.5692806141551201
30472,0.04717939491056687
30473,0.10206302315127987
30474,0.330183132183888
30475,0.05637599005596621
30476,0.08813378237933438
30477,0.07399748667376867
30478,0.26707055205473224
30479,0.9281965756067061
30480,0.11572170313968286
30481,0.09670020195884828
30482,0.14992941338969992
30483,0.04392412726699567
30484,0.0092072559494899
30485,0.062457152701533555
30486,0.017520732581746336
30487,0.4352291317225603
30488,0.23500514863209362
30489,0.46509987171389827
30490,0.34506947455457465
30491,0.29801674565835123
30492,0.0855958486205075
30493,0.23408272059023588
30494,0.08775063537793176
30495,0.15959473947212746
30496,0.10082199809895014
30497,0.05282012176218932
30498,0.22872450492104124
30499,0.5104420887558702
30500,0.043763855640176104
30501,0.20377637340236676
30502,0.2353061404527947
30503,0.1771090345648235
30504,0.5432385316427646
30505,0.12194653242440323
30506,0.19005402688277986
30507,0.488048883925115
30508,0.7408778691654798
30509,0.39826981398953126
30510,0.0017649033305590705
30511,0.562350125756972
30512,0.018714261666883343
30513,0.01344682593613523
30514,0.7564463004293712
30515,0.5000061220306911
30516,0.005508136860417218
30517,0.050993880580576495
30518,0.1208032617665861
30519,0.32928114397520625
30520,0.05302754033816275
30521,0.017294225109074246
30522,0.81086574781801
30523,0.6109685677263298
30524,0.03764343977218502
30525,0.7987035169316182
30526,0.0783008326008887
30527,0.4834672242288792
30528,0.09940497053519555
30529,0.41645812095351553
30530,0.051382961593368616
30531,0.25928045136407574
30532,0.07278447651764271
30533,0.058855454794397244
30534,0.489727226106125
30535,0.05003298392705867
30536,0.6773868138647987
30537,0.051052773306760384
30538,0.019926713967753855
30539,0.2307140045130062
30540,0.1254696414624996
30541,0.7149895469842871
30542,0.5493785175408218
30543,0.7151643385642711
30544,0.0198013593854648
30545,0.03989093569955392
30546,0.2762965405597389
30547,0.04364577467818425
30548,0.0772731534961591
30549,0.17014098036106337
30550,0.07651160103343183
30551,0.02751382580615087
30552,0.21677846585972013
30553,0.08394498059239557
30554,0.07543485171499735
30555,0.00583475408040028
30556,0.14775801141337802
30557,0.15446273443519143
30558,0.09709166227582482
30559,0.37346653457841367
30560,0.016569133286507595
30561,0.21966473108568924
30562,0.12958422159913482
30563,0.28267202368768657
30564,0.11249240160492788
30565,0.01327055661276818
30566,0.36764509589508976
30567,0.4312922689173195
30568,0.6334016882185975
30569,0.12038839880093125
30570,0.059734819220337215
30571,0.1073728769955881
30572,0.0864861055278703
30573,0.05577888782873781
30574,0.013485766475482589
30575,0.059652193130874755
30576,0.09759677198825865
30577,0.22163735112314661
30578,0.17672582047766466
30579,0.23891000382318908
30580,0.01987388252790717
30581,0.07515323550960705
30582,0.0751099300608475
30583,0.0423528606151313
30584,0.04381614283586296
30585,0.1612552798447139
30586,0.5079653058892751
30587,0.3877082701018745
30588,0.13349410977893114
30589,0.21173409775885263
30590,0.07417456575152054
30591,0.07438727696212266
30592,0.6013242674915238
30593,0.03185799893124635
30594,0.04286389216518159
30595,0.05162772058583663
30596,0.08275587616568168
30597,0.04226163222333698
30598,0.04568847535108255
30599,0.020053009108483028
30600,0.511020307274081
30601,0.12195229707909179
30602,0.0619305030430252
30603,0.11407476248213655
30604,0.1455891716290924
30605,0.05840274446800094
30606,0.0738087944792216
30607,0.07398653282723996
30608,0.08581021398541283
30609,0.5921122345032316
30610,0.10697384454817217
30611,0.010443724897067536
30612,0.07533744913104032
30613,0.5101794264834199
30614,0.22067077423808873
30615,0.054012595796427164
30616,0.08856914437537876
30617,0.273831346392325
30618,0.3309510003579487
30619,0.01209575264992074
30620,0.19769050222626608
30621,0.13150701203065068
30622,0.02433568775339333
30623,0.050799183503824175
30624,0.05033057316321926
30625,0.04623610475392963
30626,0.11057193931947401
30627,0.32559342498565835
30628,0.09804141079738396
30629,0.007658869708217645
30630,0.1146503416672462
30631,0.05277683574498521
